"27422",336550,"190 Main Road Waikouaiti","1 Elana Court Conifer Grove Takanini 2112", "190 Main Rd, Waikouaiti 9510, New Zealand", -45.5958133, 170.6699266
"27423",336551,"186 Main Road Waikouaiti","1 Elana Court Conifer Grove Takanini 2112", "186 Main Rd, Waikouaiti 9510, New Zealand", -45.59575599999999, 170.6701554
"27424",336552,"184 Main Road Waikouaiti","PO Box 75 Palmerston 9443", "184 Main Rd, Waikouaiti 9510, New Zealand", -45.5957421, 170.6703242
"27425",336553,"182 Main Road Waikouaiti","C/O B P Hailes 924 Mount Cargill Road RD 2 Waitati 9085", "182 Main Rd, Waikouaiti 9510, New Zealand", -45.5956728, 170.6706144
"27426",336554,"130 Hillhead Road Dunedin","130 Hillhead Road Dunedin 9012", "130 Hillhead Rd, Corstorphine, Dunedin 9012, New Zealand", -45.908234, 170.4778192
"27427",336555,"3 Pratt Street Waikouaiti","3 Pratt Street Waikouaiti 9510", "3 Pratt St, Waikouaiti 9510, New Zealand", -45.596381, 170.6706891
"27428",336556,"7 Pratt Street Waikouaiti","2 Melville Street Mosgiel 9024", "7 Pratt St, Waikouaiti 9510, New Zealand", -45.5966651, 170.6709902
"27429",336557,"6 Mount Street Waikouaiti","S R and J A Allcock Family Trust 6 Mount Street Waikouaiti 9510", "6 Mount St, Waikouaiti 9510, New Zealand", -45.5967818, 170.6705473
"27430",336558,"5 Pratt Street Waikouaiti","5 Pratt Street Waikouaiti 9510", "5 Pratt St, Waikouaiti 9510, New Zealand", -45.5965613, 170.6708657
"27431",336559,"8 Mount Street Waikouaiti","8 Mount Street Waikouaiti 9510", "8 Mount St, Waikouaiti 9510, New Zealand", -45.5969329, 170.6706436
"27432",336560,"11 Pratt Street Waikouaiti","11 Pratt Street Waikouaiti 9510", "11 Pratt St, Waikouaiti 9510, New Zealand", -45.5970158, 170.6711095
"27433",336561,"13 Pratt Street Waikouaiti","13 Pratt Street Waikouaiti 9510", "13 Pratt St, Waikouaiti 9510, New Zealand", -45.5971143, 170.6712903
"27434",336562,"15 Pratt Street Waikouaiti","15 Pratt Street Waikouaiti 9510", "15 Pratt St, Waikouaiti 9510, New Zealand", -45.5972754, 170.6713598
"27435",336563,"16 Mount Street Waikouaiti","42 Greenlaw Street Waikouaiti 9510", "16 Mount St, Waikouaiti 9510, New Zealand", -45.597618, 170.6709402
"27436",336564,"20 Mount Street Waikouaiti","20 Mount Street Waikouaiti 9510", "20 Mount St, Waikouaiti 9510, New Zealand", -45.5979399, 170.6712444
"27437",336565,"4 Seddon Street Waikouaiti","4 Seddon Street Waikouaiti 9510", "4 Seddon St, Waikouaiti 9510, New Zealand", -45.5978021, 170.6716441
"27438",336566,"22 Mount Street Waikouaiti","22 Mount Street Waikouaiti 9510", "22 Mount St, Waikouaiti 9510, New Zealand", -45.5980868, 170.6712963
"27439",336567,"24 Mount Street Waikouaiti","24 Mount Street Waikouaiti 9510", "24 Mount St, Waikouaiti 9510, New Zealand", -45.5982954, 170.6713625
"27440",336568,"26 Mount Street Waikouaiti","Burrow Family Trust 26 Mount Street Waikouaiti 9510", "26 Mount St, Waikouaiti 9510, New Zealand", -45.598458, 170.6719824
"27441",336569,"28 Mount Street Waikouaiti","28 Mount Street Waikouaiti 9510", "28 Mount St, Waikouaiti 9510, New Zealand", -45.598883, 170.6719917
"27442",336570,"26A Mount Street Waikouaiti","26A Mount Street Waikouaiti 9510", "26A Mount St, Waikouaiti 9510, New Zealand", -45.5987111, 170.6719488
"27443",336571,"40 Mount Street Waikouaiti","40 Mount Street Waikouaiti 9510", "40 Mount St, Waikouaiti 9510, New Zealand", -45.5999734, 170.6723152
"27444",336572,"5 Court Street Waikouaiti","Accounts Processing PO Box 2797 Wellington 6140", "5 Court St, Waikouaiti 9510, New Zealand", -45.5966414, 170.6719975
"27445",336573,"3 Court Street Waikouaiti","Accounts Processing PO Box 2797 Wellington 6140", "3 Court St, Waikouaiti 9510, New Zealand", -45.5967852, 170.671986
"27446",336575,"2 Seddon Street Waikouaiti","2 Seddon Street Waikouaiti 9510", "2 Seddon St, Waikouaiti 9510, New Zealand", -45.5976216, 170.6719358
"27447",336576,"2A Seddon Street Waikouaiti","66 Glasgow Terrace Feilding 4702", "2A Seddon St, Waikouaiti 9510, New Zealand", -45.5978253, 170.6720117
"27449",336578,"1 Court Street Waikouaiti",NA, "1 Court St, Waikouaiti 9510, New Zealand", -45.5964146, 170.6726108
"27450",336579,"7 Court Street Waikouaiti","PO Box 2133 Wellington 6140", "7 Court St, Waikouaiti 9510, New Zealand", -45.5967166, 170.6716278
"27451",336580,"10 Pratt Street Waikouaiti","PO Box 1 Waikouaiti 9541", "10 Pratt St, Waikouaiti 9510, New Zealand", -45.59634519999999, 170.6715016
"27452",336581,"8 Pratt Street Waikouaiti","8 Pratt Street Waikouaiti 9510", "8 Pratt St, Waikouaiti 9510, New Zealand", -45.5962012, 170.6713045
"27453",336582,"180 Main Road Waikouaiti","123 Riselaw Road Dunedin 9012", "180 Main Rd, Waikouaiti 9510, New Zealand", -45.5956112, 170.6710587
"27454",336583,"2 Pratt Street Waikouaiti","Private Bag 71000 Timaru 7940", "2 Pratt St, Waikouaiti 9510, New Zealand", -45.5958845, 170.6711647
"27455",336584,"178 Main Road Waikouaiti","178 Main Road Waikouaiti 9510", "178 Main Rd, Waikouaiti 9510, New Zealand", -45.5954748, 170.671544
"27456",336585,"1 Malloch Street Waikouaiti","1 Malloch Street Waikouaiti 9510", "1 Malloch St, Waikouaiti 9510, New Zealand", -45.5955162, 170.6722244
"27457",336586,"170 Main Road Waikouaiti","176 Main Road Waikouaiti 9510", "170 Main Rd, Waikouaiti 9510, New Zealand", -45.5953323, 170.672097
"27458",336587,"3 Malloch Street Waikouaiti","Dean Family Trust 3 Malloch Street Waikouaiti 9510", "3 Malloch St, Waikouaiti 9510, New Zealand", -45.5958403, 170.6720649
"27459",336590,"7A McGregor Street Waikouaiti","7A McGregor Street Waikouaiti 9510", "7A McGregor St, Waikouaiti 9510, New Zealand", -45.5957491, 170.674304
"27460",336591,"7B McGregor Street Waikouaiti","7B McGregor Street Waikouaiti 9510", "7B McGregor St, Waikouaiti 9510, New Zealand", -45.5958301, 170.6741474
"27461",336592,"1 Seddon Street Waikouaiti","1 Seddon Street Waikouaiti 9510", "1 Seddon St, Waikouaiti 9510, New Zealand", -45.5960906, 170.6740204
"27462",336593,"257 Main Road Waikouaiti","257 Main Road Waikouaiti 9510", "257 Main Rd, Waikouaiti 9510, New Zealand", -45.5964437, 170.6608616
"27463",336597,"219 Main Road Waikouaiti","219 Main Road Waikouaiti 9510", "219 Main Rd, Waikouaiti 9510, New Zealand", -45.5958972, 170.6674156
"27464",336598,"215 Main Road Waikouaiti","John and Susan Brown Family Trust 215 Main Road Waikouaiti 9510", "215 Main Rd, Waikouaiti 9510, New Zealand", -45.59591, 170.6678987
"27465",336599,"199 Main Road Waikouaiti","PO Box 5045 Moray Place Dunedin 9058", "199 Main Rd, Waikouaiti 9510, New Zealand", -45.5956908, 170.6691311
"27466",336600,"191 Main Road Waikouaiti","191 Main Road Waikouaiti 9510", "191 Main Rd, Waikouaiti 9510, New Zealand", -45.5954887, 170.6698735
"27467",336602,"185 Main Road Waikouaiti","C/O Counter Delivery Waikouaiti PostCentre Waikouaiti 9541", "185 Main Rd, Waikouaiti 9510, New Zealand", -45.5954342, 170.6702731
"27468",336603,"179 Main Road Waikouaiti","C/O Kotare Lane Limited PO Box 30 Waikouaiti 9541", "179 Main Rd, Waikouaiti 9510, New Zealand", -45.5953492, 170.6706446
"27469",336604,"185 Main Road Waikouaiti","C/O Waikouaiti Milk Bar Counter Delivery Waikouaiti PostCentre Waikouaiti 9541", "185 Main Rd, Waikouaiti 9510, New Zealand", -45.5954342, 170.6702731
"27470",336605,"4 Park Street Waikouaiti","4 Park Street Waikouaiti 9510", "4 Park St, Waikouaiti 9510, New Zealand", -45.5946983, 170.6704745
"27471",336606,"3 Park Street Waikouaiti","370 Highgate Dunedin 9010", "3 Park St, Waikouaiti 9510, New Zealand", -45.594634, 170.6715893
"27472",336607,"175 Main Road Waikouaiti","C/O Waikouaiti Milk Bar Counter Delivery Waikouaiti PostCentre Waikouaiti 9541", "175 Main Rd, Waikouaiti 9510, New Zealand", -45.59505679999999, 170.6713694
"27473",336608,"171 Main Road Waikouaiti","171 Main Road Waikouaiti 9510", "171 Main Rd, Waikouaiti 9510, New Zealand", -45.5946941, 170.6723096
"27474",336609,"167 Main Road Waikouaiti","167 Main Road Waikouaiti 9510", "167 Main Rd, Waikouaiti 9510, New Zealand", -45.5943902, 170.6739784
"27475",336610,"169 Main Road Waikouaiti","169 Main Road Waikouaiti 9510", "169 Main Rd, Waikouaiti 9510, New Zealand", -45.5947643, 170.6727193
"27476",336612,"139 Main Road Waikouaiti","Estate Pearl Sheldon Kelly PO Box 5419 Moray Place Dunedin 9058", "139 Main Rd, Waikouaiti 9510, New Zealand", -45.5930152, 170.6765773
"27477",336613,"133 Main Road Waikouaiti","133 Main Road Waikouaiti 9510", "133 Main Rd, Waikouaiti 9510, New Zealand", -45.5928208, 170.6770487
"27478",336644,"6 Cardigan Street West Middlemarch","C/O Glenroy 464 Hummock Runs Road RD 3 Middlemarch 9598", "6 Cardigan St W, Middlemarch 9597, New Zealand", -45.502632, 170.1198648
"27479",336645,"49 Swansea Street Middlemarch","PO Box 51 Middlemarch 9067", "49 Swansea St, Middlemarch 9597, New Zealand", -45.5027202, 170.1204502
"27480",336646,"62 Swansea Street Middlemarch","377 York Place Dunedin 9016", "62 Swansea St, Middlemarch 9597, New Zealand", -45.5009457, 170.1217835
"27481",336647,"16 Milford Street Middlemarch","PO Box 45 Middlemarch 9067", "16 Milford St, Middlemarch 9597, New Zealand", -45.5009715, 170.123444
"27482",336648,"24 Milford Street Middlemarch","C/O Counter Delivery Middlemarch PostCentre Middlemarch 9067", "24 Milford St, Middlemarch 9597, New Zealand", -45.5010042, 170.1245156
"27483",336649,"22 Milford Street Middlemarch","C/O Counter Delivery Middlemarch PostCentre Middlemarch 9067", "22 Milford St, Middlemarch 9597, New Zealand", -45.501144, 170.1242286
"27484",336653,"55 Cardigan Street East Middlemarch","55 Cardigan Street East RD 1 Middlemarch 9596", "55 CARDIGAN St E, Middlemarch 9596, New Zealand", -45.5027134, 170.1278343
"27485",336654,"45 Cardigan Street East Middlemarch","55 Cardigan Street East RD 1 Middlemarch 9596", "45 CARDIGAN St E, Middlemarch 9596, New Zealand", -45.5027996, 170.12684
"27486",336655,"22 Clywd Street Middlemarch","40 Severn Street Green Island Dunedin 9018", "22 Clywd St, Middlemarch 9596, New Zealand", -45.5033262, 170.1264704
"27487",336656,"20 Clywd Street Middlemarch","PO Box 30 Middlemarch 9067", "20 Clywd St, Middlemarch 9596, New Zealand", -45.50357959999999, 170.1264394
"27488",336657,"18 Clywd Street Middlemarch","PO Box 4 Middlemarch 9067", "18 Clywd St, Middlemarch 9596, New Zealand", -45.5037902, 170.1262171
"27489",336658,"58 Cardigan Street East Middlemarch","PO Box 8 Middlemarch 9067", "58 CARDIGAN St E, Middlemarch 9596, New Zealand", -45.5033249, 170.1281739
"27490",336659,"48 Cardigan Street East Middlemarch","36 Oakwood Way Papamoa Beach Papamoa 3118", "48 CARDIGAN St E, Middlemarch 9596, New Zealand", -45.50325609999999, 170.1270292
"27491",336660,"46 Cardigan Street East Middlemarch","C/O Counter Delivery Middlemarch PostCentre Middlemarch 9067", "46 CARDIGAN St E, Middlemarch 9596, New Zealand", -45.5032502, 170.1267516
"27492",336662,"73 Mold Street Middlemarch","73 Mold Street RD 1 Middlemarch 9596", "73 Mold St, Middlemarch 9596, New Zealand", -45.5061439, 170.1289191
